symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
105560,KR,KB금융,"[64.95, 59.88, 69.53]","[3307.182, 3309.2157, 4054.8637]","[2896.5172, 2979.0569, 3194.2183]","[27429826.0, 23604828.0, 24641439.0]","[24908688.0, 24827611.0, 25252066.0]","[25383383.0, 25196254.0, 25150066.0, 25097279.0]",55666572931500.0,160082003740.0,571072201400.0,0.010258799335513751,10.0,14928.0,2026-02-06,1,2,Financials,상승(+18.43%) TIGER 200 금융,"[135320.0, 134185.0, 133385.0]","[129706.0, 129154.0, 128770.0]","[114744.0, 114378.0, 114056.5]",1,"[149300, 139500, 142100]",149300.0
009830,KR,한화솔루션,"[73.5, 73.28, 80.31]","[743.6936, 1254.7532, 2087.5805]","[291.2099, 483.9186, 804.651]","[207446694.0, 154386650.0, 187308805.0]","[165154705.0, 159522931.0, 159953282.0]","[159377579.0, 156436246.0, 156206858.0, 154391774.0]",7219486512000.0,272477694187.5,2228521848000.0,0.30868148922999195,0.0,-2500.0,2026-02-06,2,1,Energy,상승(+20.48%) KODEX 에너지화학,"[29767.5, 28972.5, 28477.5]","[28317.0, 28026.0, 27827.0]","[30209.75, 30100.5, 30020.5]",1,"[42000, 36400, 36450]",42000.0
251270,KR,넷마블,"[52.31, 48.87, 62.01]","[511.8894, 410.3634, 637.2548]","[415.602, 414.5543, 459.0944]","[5741984.0, 4479439.0, 4653734.0]","[4897293.0, 4785742.0, 4795561.0]","[4635175.0, 4556358.0, 4547694.0, 4522911.0]",4701656559400.0,12622554095.0,69061211500.0,0.014688697616997618,43.73,1251.0,2026-02-06,0,2,Communication Services,상승(+0.08%) TIGER 미디어컨텐츠,"[51355.0, 51050.0, 50955.0]","[50574.0, 50514.0, 50530.0]","[55154.75, 55088.25, 55038.75]",1,"[54700, 50800, 51600]",54700.0
255220,KR,SG,"[63.03, 60.17, 67.75]","[125.1755, 134.193, 170.4409]","[53.1388, 69.3496, 89.5679]","[707920314.0, 657835154.0, 678997342.0]","[676969665.0, 672216673.0, 673401003.0]","[668226987.0, 666035335.0, 666293257.0, 665577082.0]",348224969200.0,23548968752.25,167785286000.0,0.4818301409731304,0.0,-101.0,2026-02-06,2,1,Industrials,상승(+31.67%) KODEX 산업재,"[2615.5, 2570.75, 2542.25]","[2575.7, 2560.2, 2551.8]","[2345.85, 2339.72, 2335.62]",1,"[3350, 2965, 3045]",3350.0
045390,KR,대아티아이,"[56.72, 48.66, 63.73]","[45.6028, 35.7203, 65.4623]","[54.8354, 51.0124, 53.9024]","[94337655.0, 86303169.0, 87081249.0]","[87391321.0, 86676721.0, 86761052.0]","[86388015.0, 85803934.0, 85590960.0, 85310229.0]",328405936820.0,5040097122.25,37440704760.0,0.11400739317487227,16.64,280.0,2026-02-06,3,2,Information Technology,상승(+18.49%) TIGER 200 IT,"[4295.0, 4273.75, 4270.25]","[4125.4, 4109.1, 4102.5]","[4517.98, 4512.92, 4509.38]",1,"[4660, 4185, 4360]",4660.0
371950,KR,풍원정밀,"[62.51, 44.97, 62.12]","[398.2576, 275.1209, 425.1977]","[374.0638, 354.2752, 368.4597]","[39352274.0, 38471398.0, 39117276.0]","[38984918.0, 38944522.0, 39005807.0]","[39042510.0, 39012506.0, 39029508.0, 39015942.0]",311383409520.0,1934120534.5,12103236240.0,0.03886923924000073,0.0,-800.0,2026-02-06,4,1,Information Technology,상승(+18.49%) TIGER 200 IT,"[11886.5, 11741.0, 11774.5]","[10701.2, 10602.2, 10567.8]","[10852.15, 10841.95, 10843.85]",1,"[13740, 10610, 12700]",13740.0
134380,KR,미원화학,"[48.73, 47.0, 75.27]","[456.3433, 327.1931, 1179.5434]","[871.4926, 762.6327, 846.0148]","[108651.0, 99263.0, 99549.0]","[100897.0, 100153.0, 100345.0]","[100953.0, 100345.0, 100224.0, 100152.0]",235321676000.0,128289555.0,1004516000.0,0.004268693037865326,9.28,11526.0,2026-02-06,0,4,Materials,하락(-0.49%) KODEX 소재산업,"[97105.0, 96480.0, 96530.0]","[94764.0, 94366.0, 94186.0]","[85829.0, 85686.0, 85605.0]",1,"[107000, 95000, 95400]",107000.0
MCK,US,McKesson Corporation,"[62.22, 47.05, 76.2]","[3.8511, 2.6833, 12.5708]","[1.5562, 1.7816, 3.9394]","[39113800.0, 36868900.0, 38578000.0]","[37552244.0, 37267722.0, 37187144.0]","[36963175.0, 36825125.0, 36829870.0, 36723405.0]",117318483861.5918,625325981.8933105,2150165192.5964355,0.018327591031035862,27.63,34.67,2026-02-06,3,1,Health Care,하락(-0.13%) XLV,"[834.99, 828.3, 828.52]","[830.34, 828.49, 829.02]","[756.34, 754.95, 754.31]",1,"[957.8, 822.0, 851.12]",957.7999877929688
CI,US,The Cigna Group,"[50.5, 46.53, 58.71]","[-0.5394, -0.7142, 0.1798]","[-0.1555, -0.2673, -0.1779]","[-2938200.0, -6864600.0, -2768500.0]","[-3504044.0, -3530689.0, -3007289.0]","[-2551165.0, -2328500.0, -1812150.0, -1586605.0]",74963411598.38867,494007940.00076294,1117178587.2070312,0.014902984848024778,12.82,22.19,2026-02-06,3,1,Health Care,하락(-0.13%) XLV,"[275.45, 275.18, 275.83]","[274.39, 274.23, 274.16]","[292.38, 292.56, 292.83]",1,"[284.53, 271.71, 275.39]",284.5299987792969
COR,US,"Cencora, Inc.","[63.86, 35.13, 51.53]","[4.0967, 1.7758, 1.7073]","[2.8562, 2.6401, 2.4535]","[53683800.0, 50805100.0, 54034500.0]","[52874189.0, 52477944.0, 52275156.0]","[49862995.0, 49526195.0, 49382765.0, 49007195.0]",68505925685.512634,464468343.82629395,1013763002.5421143,0.014798179754492404,42.17,8.35,2026-02-06,2,2,Health Care,하락(-0.13%) XLV,"[350.45, 349.86, 350.67]","[347.71, 347.98, 348.63]","[314.15, 313.79, 313.56]",0,"[352.16, 329.97, 361.75]",352.1600036621094
CAH,US,"Cardinal Health, Inc.","[65.16, 46.8, 65.75]","[3.2516, 2.5326, 3.5621]","[2.6308, 2.6112, 2.8014]","[156663900.0, 153080900.0, 155585300.0]","[154385044.0, 153642578.0, 153058233.0]","[153138460.0, 153006875.0, 153156205.0, 153104640.0]",53976839901.36194,391120434.1876221,813985913.7573242,0.015080281010240946,32.69,6.95,2026-02-06,3,2,Health Care,하락(-0.13%) XLV,"[211.02, 210.02, 210.1]","[206.67, 206.31, 206.32]","[170.87, 170.39, 170.02]",1,"[227.18, 206.85, 218.0]",227.17999267578125
